code,level,name_kh,name_en,parent_code
01070210,village,ថ្នល់បំបែក,Thnal Bambaek,010702
01070211,village,ថ្មឆ័ត្រ,Thma Chhoat,010702
01070212,village,វល្លិប្រេង,Voa Preng,010702
01070213,village,ប្រាំមីនា,Pram Minea,010702
01070214,village,សាមគ្គី,Sammeakki,010702
01070215,village,បន្ទាយមានឬទ្ធិ,Banteay Mean Rit,010702
01070217,village,ស្ពាន,Spean,010702
01070218,village,កណ្តោល,Kandaol,010702
01070220,village,បឹងតាស្រី,Boeng Ta Srei,010702
01070221,village,បឹងសុក្រម,Boeng Sokram,010702
01070222,village,តាម៉ាំង,Ta Mang,010702
01070223,village,ក្ដិបថ្ម,Kdeb Thmar,010702
010703,commune,ភូមិថ្មី,Phum Thmei,0107
01070301,village,កាប់ចោរ,Kab Chaor,010703
01070302,village,គោកស្វាយ,Kouk Svay,010703
01070303,village,រលំជ្រៃ,Rolum Chrey,010703
01070304,village,ថ្មីខាងលិច,Thmei Lech,010703
01070305,village,ថ្មីកណ្តាល,Thmei Kandal,010703
01070306,village,ថ្មីខាងត្បូង,Thmei Tboung,010703
01070307,village,ទទា,Totea,010703
010704,commune,ថ្មពួក,Thma Puok,0107
01070401,village,ថ្មពួក,Thma Puok,010704
01070402,village,អ្នកតា,Neak Ta,010704
01070403,village,វត្តចាស់,Voat Chas,010704
01070404,village,កសិណ,Kasen,010704
01070405,village,ស្វាយ,Svay,010704
01070406,village,ថ្នល់ដាច់,Thnal Dach,010704
01070407,village,អន្លង់ត្រាច,Anlung Trach,010704
010705,commune,គោកកឋិន,Kouk Kakthen,0107
01070501,village,ដឺ,Deu,010705
01070502,village,ស្តៅ,Sdau,010705
01070503,village,ទ្រាស,Treas,010705
01070504,village,គោកកឋិន,Kouk Kakthen,010705
01070505,village,តាសៀវ,Ta Siev,010705
01070506,village,ជន្លាសដៃ,Chunloas Dai,010705
01070507,village,តាត្រៃ,Ta Trai,010705
01070508,village,ព្រះឈរ,Preah Chhor,010705
01070509,village,គោកខ្ពស់,Kouk Khpuos,010705
010706,commune,គំរូ,Kumru,0107
01070601,village,អណ្តុងខ្លុង,Andoung Khlong,010706
01070602,village,គំរូ,Kumru,010706
01070603,village,តាយឹង,Ta Yueng,010706
01070605,village,ឯកភាព,Aekkakpheap,010706
01070606,village,ផ្សារថ្មី,Phsar Thmei,010706
01070607,village,ស្វាយជ្រុំ,Svay Chrum,010706
01070608,village,ព្រៃវែង,Prey Veaeng,010706
0108,district,ស្វាយចេក,Svay Check,01
010801,commune,ផ្គាំ,Phkoam,0108
01080101,village,ផ្គាំ,Phkoam,010801
01080102,village,យាងវៀន,Yeang Vien,010801
01080103,village,យាង,Yeang,010801
01080104,village,អំពិល,Ampil,010801
01080105,village,អូរ,Ou,010801
01080106,village,ប្រាសាទវៀន,Prasat Vien,010801
01080107,village,តាដួល,Ta Duol,010801
01080108,village,ស្វាយ ស,Svay Sa,010801
01080109,village,ម៉ៅ,Mau,010801
01080110,village,ថ្មគោល,Thma Koul,010801
01080111,village,តាគល់,Ta Kul,010801
010802,commune,សារង្គ,Sarung,0108
01080201,village,ភាសត្បូង,Pheas Tboung,010802
01080202,village,ភាសជើង,Pheas Cheung,010802
01080203,village,ជ្រុង,Chrung,010802
01080204,village,ផ្លាស់កង់,Phlas Kang,010802
01080205,village,គោកភ្លូ,Kouk Phiu,010802
01080206,village,កន្ទ្រង់,Kantrung,010802
010803,commune,ស្លក្រាម,Sla Kram,0108
01080301,village,ស្លក្រាម,Sla Kram,010803
01080302,village,កកោះ,Kakaoh,010803
01080303,village,កំណប់,Kamnab,010803
01080304,village,ទ័ពសៀម,Toap Siem,010803
01080305,village,ខ្លែងពណ៌ជើង,Khlaeng Poar Cheung,010803
01080306,village,ប្រាសាទ,Prasat,010803
01080307,village,គោកអំពិល,Kouk Ampil,010803
01080308,village,ខ្លែងពណ៌ត្បូង,Khlaeng Poar Tboung,010803
01080309,village,បឹងស្នោ,Boeng Snao,010803
01080310,village,ចក់ពួក,Chak Puok,010803
010804,commune,ស្វាយចេក,Svay Chek,0108
01080401,village,គោកខ្វាវ,Kouk Khvav,010804
01080402,village,ពន្យាយជើង,Punsay Cheung,010804
01080403,village,ក្លឹង,Kloeng,010804
01080404,village,បែកចានចាស់,Baek Chan Chas,010804
01080405,village,ពន្សាយត្បូង,Punsay Tboung,010804
01080406,village,រកាថ្មី,Roka Thmei,010804
01080407,village,តាអុងលិច,Ta Ong Lech,010804
01080408,village,ស្លែង,Slaeng,010804
01080409,village,ថ្មី,Thmei,010804
01080410,village,ខ្វាវលិច,Kvav Lech,010804
01080411,village,សំរោង,Samraong,010804
01080412,village,ចំការគ,Chamkar Ko,010804
01080413,village,ល្បើកស្វាយ,Lbaeuk Svay,010804
01080414,village,តេជោភ្នំឆ័ត្រ,Dechou Phnum Chhat,010804
010805,commune,តាបែន,Ta Baen,0108
01080501,village,គោកតាឯក,Kouk Ta Aek,010805
01080502,village,អូរវែងជើង,Ou Veaeng Cheung,010805
01080503,village,តាបែន,Ta Baen,010805
01080504,village,គោករកា,Kouk Roka,010805
01080505,village,អូរវែងត្បូង,Ou Veaeng Tboung,010805
010806,commune,តាផូ,Ta Phou,0108
01080601,village,តាផូ,Ta Phou,010806
01080602,village,ពង្រ,Pungro,010806
01080603,village,តាស្រី,Ta Srei,010806
01080604,village,ព្រេចកី,Prech Kei,010806
01080605,village,គោកកី,Kouk kei,010806
01080606,village,ឃ្នាស់,Khmoas,010806
01080607,village,ថ្មី,Thmei,010806
01080608,village,បារាយណ៍,Baray,010806
01080609,village,ផឹ្ចក,Phchoek,010806
01080610,village,ព្រេចត្បូង,Prech Tboung,010806
01080611,village,បន្ទាតបោះ,Bantoat Baoh,010806
010807,commune,ទ្រាស,Treas,0108
01080701,village,ពន្លៃថ្មី,Punley Thmei,010807
01080702,village,ចែង,Chaeng,010807
01080703,village,ដូនណូយ,Doun Nouy,010807
01080704,village,ប្រិយ៍,Prei,010807
01080705,village,ពន្លៃចាស់,Punley Chas,010807
01080706,village,ទ្រាស,Treas,010807
01080707,village,អំពិលព្រង់,Ampil Prung,010807
01080708,village,អូរកកោះ,Ou Kakaoh,010807
01080709,village,តាវឹក,Ta Voek,010807
010808,commune,រលួស,Roluos,0108
01080801,village,បែកចានថ្មី,Bek Chan Thmei,010808
01080802,village,ខ្ចាវកើត,Khvav Kaeut,010808
01080803,village,ស្ទឹង,Stueng,010808
01080804,village,តាអុងកើត,TaOng Kaeut,010808
01080805,village,ស្លែង,Slaeng,010808
01080806,village,រលួស,Roluos,010808
01080807,village,តាស្មន់,Ta Sman,010808
0109,district,ម៉ាឡៃ,Malai,01
010901,commune,បឹងបេង,Boeng Beng,0109
01090101,village,សង្កែ,Sangkae,010901
01090102,village,ភ្នំរូង,Pnum Rung,010901
01090103,village,ជ្រៃ,Chrey,010901
01090104,village,ល្វា,Lvea,010901
01090105,village,ចំបក់,Chambak,010901
01090106,village,ថ្មបាំង,Thma Bang,010901
01090107,village,អូរកាច់,Ou Kach,010901
010902,commune,ម៉ាឡៃ,Malai,0109
01090201,village,ដូង,Doung,010902
01090202,village,វាលហាត់,Veal Hat,010902
01090203,village,កណ្តាល,Kandal,010902
01090204,village,ក្បាលស្ពាន,Kbal Spean,010902
01090205,village,ក្រសេកជ្រុំ,Trasek Chrum,010902
01090206,village,ដំបូកវិល,Dambouk Vil,010902
01090207,village,វត្តចាស់,Voat Chas,010902
01090208,village,ថ្មី,Thmei,010902
010903,commune,អូរសំព័រ,Ou Sampoar,0109
01090301,village,អូរសំព័រ,Ou Sampoar,010903
01090302,village,អូរស្អំ,Ou S'am,010903
01090303,village,ក្បាលទំនប់,Kbal Tumnub,010903
01090304,village,បន្ទាយទី២,Banteay Ti Pir,010903
010904,commune,អូរស្រឡៅ,Ou Sralau,0109
01090401,village,អូរស្រឡៅ,Ou Sralau,010904
01090402,village,ភ្នំកៅបី,Phnum Kaubei,010904
01090403,village,កណ្តោល,Kandaol,010904
01090404,village,ឈើទាល,Chheu Teal,010904
01090405,village,បឹងរាំង,Boeng Reang,010904
01090406,village,ស្វាយព្រៃ,Svay Prey,010904
01090407,village,ចាន់គីរី,Chan Kiri,010904
01090408,village,ថ្មី,Thmei,010904
010905,commune,ទួលពង្រ,Tuol Pongro,0109
01090501,village,ទួលពង្រ,Tuol Pongro,010905
01090502,village,កោះស្នួល,Kaoh Snuol,010905
01090503,village,ខ្លាងាប់,Khla Ngoab,010905
01090504,village,បន្ទាយទី១,Banteay Ti Muoy,010905
01090505,village,សន្តិភាព,Santepheap,010905
01090506,village,អូរអំពិល,Ou Ampil,010905
01090507,village,រស្មីមានជ័យ,Reaksmei Meanchey,010905
01090508,village,អភិវឌ្ឍន៍,Akphivoad,010905
01090509,village,ទួលប្រាសាទ,Tuol Prasat,010905
01090510,village,ស្រឡៅជ្រុំ,Sralau Chrum,010905
01090511,village,បឹងឈូក,Boeng Chhuk,010905
01090512,village,អូរកេស,Ou Kes,010905
01090513,village,បឹងជង្រុកតេជោឈ្នះឈ្នះ,Boeng Chungruk Dechou Chhneah Chhneah,010905
01090514,village,បឹង៧៥តេជោឈ្នះឈ្នះ,Boeng Chet Pram Techou Chhneah Chhneah,010905
01090515,village,ម៉ក់ហឺន,Mak Heun,010905
01090516,village,ភ្នំដូនសម,Phnum Doun Sam,010905
010906,commune,តាគង់,Ta Kung,0109
01090601,village,ចែងម៉ែង,Chaeng Maeng,010906
01090602,village,បល្ល័ង្គ,Ballang,010906
01090603,village,ប៉ោយអង្គរ,Paoy Angkor,010906
01090604,village,ស្រះភ្លោះ,Srah Phluoh,010906
01090605,village,ខ្ជាយ,Kcheay,010906
01090606,village,តាគង់,Ta Kung,010906
0110,district,ប៉ោយប៉ែត,Paoy Paet,01
011001,commune,និមិត្ត,Nimit,0110
01100101,village,និមិត្ត ១,Nimit Muoy,011001
01100102,village,និមិត្ត ២,Nimit Pir,011001
01100103,village,និមិត្ត ៣,Nimit Bei,011001
01100104,village,និមិត្ត ៤,Nimit Buon,011001
01100105,village,អូរជ្រៅ,Ou Chrov,011001
01100106,village,ដុងអារញ្ញ,Dong Aranh,011001
01100107,village,សូរិយា,Soriya,011001
01100108,village,និមិត្តថ្មី,Nimit Thmei,011001
01100110,village,ថ្មសិន,Tham Sin,011001
01100111,village,អន្លង់ស្វាយ,Anlung Svay,011001
01100112,village,កូនដំរី,Koun Damrey,011001
01100113,village,កូបធំ,Koub Thum,011001
01100114,village,រស្មីសាមគ្គី,Reaksmei Sammeakki,011001
01100115,village,រស្មីសេរីភាព,Reaksmei Serei Pheap,011001
01100116,village,សុខសាន្ត,Sokh San,011001
011002,commune,ប៉ោយប៉ែត,Paoy Paet,0110
01100202,village,បាលិលេយ្យ១,Baliley Muoy,011002
01100209,village,ទួលប្រាសាទ,Tuol Prasat,011002
01100217,village,មិត្តភាព,Mittakpheap,011002
01100218,village,ចាន់គីរី,Chan Kiri,011002
01100220,village,ទំនប់ក៥,Tumnub Ka Pram,011002
01100221,village,បាលិលេយ្យ២,Baliley Pir,011002
011003,commune,ផ្សារកណ្តាល,Phsar Kandal,0110
01100301,village,អណ្តូងថ្មមាស,Andoung Thma Meas,011003
01100302,village,គីឡូលេខ៤,Kilou Lekh Buon,011003
01100305,village,ផ្សារកណ្តាល,Phsar Kandal,011003
01100307,village,ប្រជាធម្មលិច,Prachea Thoam Lech,011003
01100310,village,ស្ទឹងបក់,Stueng Bat,011003
011004,commune,អូរជ្រៅ,Ou Chrov,0110
01100401,village,អូរជ្រៅ,Ou Chrov,011004
01100402,village,ក្បាលកោះ,Kbal Kaoh,011004
01100403,village,ក្បាលស្ពាន ១,Kbal Spean Muoy,011004
01100404,village,ក្បាលស្ពាន ២,Kbal Spean Pir,011004
01100405,village,សាមគ្គីមានជ័យ,Sammeakki Mean Chey,011004
01100406,village,ព្រៃព្រិច,Prey Prich,011004
01100407,village,ប៉ោយប៉ែត,Paoy Paet,011004
011005,commune,អូរឬស្សី,Ou Ruessei,0110
01100501,village,អូរឬស្សី,Ou Ruessei,011005
01100502,village,ប្រជាធម្មកើត,Prachea Thoam Kaeut,011005
01100503,village,ទួលពង្រ,Tuol Pungro,011005
01100504,village,អូរនាង,Ou Neang,011005
01100505,village,ព្រៃគុប,Prey Kub,011005
02,province,បាត់ដំបង,Battambang,
0201,district,បាណន់,Banan,02
020101,commune,កន្ទឺ ១,Kantueu Muoy,0201
02010102,village,ទួលធ្នង់,Tuol Tnung,020101
02010103,village,ស្វាយព្រៃ,Svay Prey,020101
02010104,village,ស្វាយបីដើម,Svay Bei Daeum,020101
02010105,village,កំពង់អំពិល,Kampong Ampil,020101
02010106,village,សសរពក,Sasar Pok,020101
02010107,village,វត្តកន្ទឺ,Voat Kantueu,020101
020102,commune,កន្ទឺ ២,Kantueu Pir,0201
02010201,village,ប៉ុស្តិកន្ទឺ,Pos Kantueu,020102
02010202,village,ចំការអូរ,Chamkar Ou,020102
02010203,village,បាណន់,Banan,020102
02010204,village,កំប៉ង់លិច,Kampang Lech,020102
02010205,village,កំប៉ង់កើត,Kampang Kaeut,020102
02010206,village,ឆាយរំពាត់,Chhay Rumpoat,020102
02010207,village,ភ្នំគល់,Phnum Kul,020102
020103,commune,បាយដំរាំ,Bay Damram,0201
02010301,village,ទួលច្រនៀង,Tuol Chranieng,020103
